Id,Label,latitude,city,state,longitude,Cluster_No,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
"Pipestem-State-Park, West-Virginia","Pipestem-State-Park, West-Virginia",37.5324,Pipestem-State-Park,West-Virginia,-80.994,0,3.841887738461665E-4,0,4.0,2.1271312083024463,0.0
"North-Woodstock, New-Hampshire","North-Woodstock, New-Hampshire",44.0302045,North-Woodstock,New-Hampshire,-71.6864932,0,1.157404409128369E-4,0,4.0,2.5163083765752408,0.0
"Prineville, Oregon","Prineville, Oregon",44.2998485,Prineville,Oregon,-120.8344664,0,1.3385979817620133E-4,0,4.0,2.528169014084507,11.894371688587317
"Little-River, South-Carolina","Little-River, South-Carolina",33.8732279,Little-River,South-Carolina,-78.6141798,0,1.437220742933626E-4,0,4.0,2.717939214232765,0.0
"Eureka, California","Eureka, California",40.8020712,Eureka,California,-124.1636729,0,9.084912525638944E-4,0,4.0,2.0148257968865826,3139.4207444776134
"Mount-Laurel, New-Jersey","Mount-Laurel, New-Jersey",39.934002,Mount-Laurel,New-Jersey,-74.8909988,0,1.58465091947426E-4,0,4.0,2.493328391401038,0.0
"Cayucos, California","Cayucos, California",35.4427511,Cayucos,California,-120.8921254,0,1.0257290287076636E-4,0,4.0,2.3636026686434395,0.0
"Craters-Of-The-Moon-National-Monument, Idaho","Craters-Of-The-Moon-National-Monument, Idaho",43.41665,Craters-Of-The-Moon-National-Monument,Idaho,-113.5166497,0,0.0010482340846319808,0,4.0,1.9885100074128985,3288.703404402322
"Seaside, California","Seaside, California",36.6214,Seaside,California,-121.818584,0,1.101927632699508E-4,0,4.0,2.2550037064492217,0.0
"Hurricane, Utah","Hurricane, Utah",37.1752607,Hurricane,Utah,-113.2899484,0,1.724691130100894E-4,0,4.0,2.229058561897702,0.0
"Houma, Louisiana","Houma, Louisiana",29.5957696,Houma,Louisiana,-90.7195348,0,2.373050192891462E-4,0,4.0,2.3028169014084505,0.0
"Lake-Forest, California","Lake-Forest, California",33.6469661,Lake-Forest,California,-117.689218,0,6.573412371039533E-5,0,4.0,2.6245366938472943,0.0
"Allegheny-County-, Pennsylvania","Allegheny-County-, Pennsylvania",40.4450813,Allegheny-County-,Pennsylvania,-80.0087746,0,4.3238899863953995E-4,0,4.0,2.116382505559674,268.66018939518483
"Mercer, Pennsylvania","Mercer, Pennsylvania",41.2270025,Mercer,Pennsylvania,-80.2397852,7,1.752293871588355E-4,0,4.0,2.520385470719051,0.0
"Irving, Texas","Irving, Texas",32.8140177,Irving,Texas,-96.9488945,0,7.415194463678984E-4,0,4.0,2.0,608.7830658604115
"Dayton, Tennessee","Dayton, Tennessee",35.4939587,Dayton,Tennessee,-85.0124535,2,3.1160206035643677E-4,0,4.0,2.4217939214232764,0.0
"Kotzebue, Alaska","Kotzebue, Alaska",66.8983333,Kotzebue,Alaska,-162.5966666,0,1.7640954630812245E-4,0,4.0,2.3395107487027427,51.65976606225721
"Manchester, Vermont","Manchester, Vermont",43.1636197,Manchester,Vermont,-73.0722855,0,1.6673091577097123E-4,0,4.0,2.276130467012602,2.1819048110289443
"Arches-National-Park, Utah","Arches-National-Park, Utah",38.733081,Arches-National-Park,Utah,-109.5925139,0,0.001999899861881714,0,4.0,1.826538176426983,11510.104752529698
"Greensboro, North-Carolina","Greensboro, North-Carolina",36.0726354,Greensboro,North-Carolina,-79.7919754,0,5.565187962354649E-4,0,4.0,2.0407709414381023,1275.6920903496095
"Cadiz, Kentucky","Cadiz, Kentucky",36.8650496,Cadiz,Kentucky,-87.835295,5,2.3954562749225168E-4,0,5.0,2.8576723498888064,0.0
"Loudon, Tennessee","Loudon, Tennessee",35.7328541,Loudon,Tennessee,-84.3338112,0,1.0769188049333315E-4,0,4.0,2.3046701260192735,0.0
"Ocala, Florida","Ocala, Florida",29.1871986,Ocala,Florida,-82.1400923,0,0.001112176938625604,0,4.0,1.9477390659747962,2738.114326398494
"Dauphin-Island, Alabama","Dauphin-Island, Alabama",30.2703353,Dauphin-Island,Alabama,-88.1687164,0,4.0568453206117915E-4,0,4.0,2.155670867309118,2319.426562553689
"Saint-George, Utah","Saint-George, Utah",37.0952778,Saint-George,Utah,-113.5780556,0,5.724085570943601E-4,0,4.0,2.097479614529281,3592.8142876383495
"Tawas-City, Michigan","Tawas-City, Michigan",44.2694612,Tawas-City,Michigan,-83.5146973,0,1.4085648091585623E-4,0,4.0,2.3713862120088955,0.0
"Dillon, Colorado","Dillon, Colorado",39.6302643,Dillon,Colorado,-106.0433518,0,3.2262255016410633E-4,0,4.0,2.1352853965900667,293.00922147947136
"Springfield, Illinois","Springfield, Illinois",39.7817213,Springfield,Illinois,-89.6501481,0,0.0014495185393225702,0,4.0,1.9147516679021497,10034.2248847686
"Cheyenne, Wyoming","Cheyenne, Wyoming",41.1399814,Cheyenne,Wyoming,-104.8202462,0,8.274405520574206E-4,0,4.0,2.011119347664937,5573.630008550632
"Daleville, Alabama","Daleville, Alabama",31.3101719,Daleville,Alabama,-85.7129908,0,7.62775068164521E-5,0,4.0,2.5841363973313567,0.0
"Ephrata, Washington","Ephrata, Washington",47.3176385,Ephrata,Washington,-119.5536491,0,2.0752235933482863E-4,0,4.0,2.248702742772424,0.0
"Ivins, Utah","Ivins, Utah",37.1685907,Ivins,Utah,-113.6794057,0,1.079527994430484E-4,0,4.0,2.505189028910304,0.0
"Summerhaven, Arizona","Summerhaven, Arizona",32.4424379,Summerhaven,Arizona,-110.7584366,0,6.208909147057715E-5,0,4.0,2.73054114158636,0.0
"Cornish, New-Hampshire","Cornish, New-Hampshire",43.4645164,Cornish,New-Hampshire,-72.3689794,3,2.9060722018080487E-4,0,4.0,2.210896960711638,0.0
"Kentwood, Michigan","Kentwood, Michigan",42.8694731,Kentwood,Michigan,-85.6447492,0,1.1245002301164287E-4,0,4.0,2.6052631578947367,0.0
"Aurora, Illinois","Aurora, Illinois",41.7605849,Aurora,Illinois,-88.3200715,0,1.4164056267942202E-4,0,4.0,2.2442550037064493,1.637180217047343
"Sandwich, Massachusetts","Sandwich, Massachusetts",41.7589615,Sandwich,Massachusetts,-70.4939317,3,4.62625689369695E-4,0,4.0,2.1386212008895478,317.19949885911353
"Indialantic, Florida","Indialantic, Florida",28.0894599,Indialantic,Florida,-80.5656079,0,1.1031252885565649E-4,0,4.0,2.6667902149740548,0.0
"Lake-of-the-Ozarks, Missouri","Lake-of-the-Ozarks, Missouri",38.1380003,Lake-of-the-Ozarks,Missouri,-92.8103551,0,1.7372999573702605E-4,0,4.0,2.3057820607857673,2708.1248391027066
"Cedarburg, Wisconsin","Cedarburg, Wisconsin",43.2966716,Cedarburg,Wisconsin,-87.9875898,0,1.6037525957102237E-4,0,5.0,3.1601186063750926,0.0
"Albany, Oregon","Albany, Oregon",44.6365107,Albany,Oregon,-123.1059282,0,9.584146785629271E-5,0,4.0,2.4347664936990365,0.0
"Gallipolis, Ohio","Gallipolis, Ohio",38.809803,Gallipolis,Ohio,-82.2023691,7,2.600132264693654E-4,0,4.0,2.266864343958488,0.0
"Trinity-Center, California","Trinity-Center, California",40.9832011,Trinity-Center,California,-122.6997441,0,1.0032498143076585E-4,0,4.0,2.4903632320237215,0.0
"Arroyo-Hondo, New-Mexico","Arroyo-Hondo, New-Mexico",36.5361394,Arroyo-Hondo,New-Mexico,-105.6698971,0,2.2098743975351332E-4,0,4.0,2.183839881393625,0.0
"Seguin, Texas","Seguin, Texas",29.5688411,Seguin,Texas,-97.9647269,0,1.348981615461565E-4,0,4.0,2.4499629355077834,12.955776634712445
"Peshtigo, Wisconsin","Peshtigo, Wisconsin",45.05443,Peshtigo,Wisconsin,-87.7492721,0,6.331256012402947E-5,0,4.0,2.562638991845812,0.0
"Chena-Hot-Springs, Alaska","Chena-Hot-Springs, Alaska",65.0530555,Chena-Hot-Springs,Alaska,-146.0555556,0,2.3298856630100693E-4,0,4.0,2.3217197924388437,78.955438814048
"Burlington, North-Carolina","Burlington, North-Carolina",36.0956918,Burlington,North-Carolina,-79.4377991,0,5.989838200514128E-5,0,4.0,2.616382505559674,0.0
"Pagosa-Springs, Colorado","Pagosa-Springs, Colorado",37.26945,Pagosa-Springs,Colorado,-107.0097617,0,4.7146470629396537E-4,0,4.0,2.093031875463306,698.153796908126
"Southbury, Connecticut","Southbury, Connecticut",41.4793072,Southbury,Connecticut,-73.2133715,13,3.6818851367570785E-4,6,1.0,1.0,0.0
"Palm-Desert, California","Palm-Desert, California",33.7222445,Palm-Desert,California,-116.3744556,0,5.332755482437166E-4,0,4.0,2.053743513713862,713.9572199552787
"Stockbridge, Georgia","Stockbridge, Georgia",33.5442781,Stockbridge,Georgia,-84.2338093,0,1.4585511526714814E-4,0,4.0,2.6527057079318013,0.0
"Lakeview, Oregon","Lakeview, Oregon",42.1887721,Lakeview,Oregon,-120.345792,0,7.62542894157919E-5,0,4.0,2.9206819866567826,0.0
"Dumfries, Virginia","Dumfries, Virginia",38.5676202,Dumfries,Virginia,-77.3280382,0,2.373050192891462E-4,0,4.0,2.3028169014084505,0.0
"Laurel, Maryland","Laurel, Maryland",39.0992752,Laurel,Maryland,-76.8483061,0,7.223451279497718E-5,0,4.0,2.6575240919199405,0.0
"Charles-City, Iowa","Charles-City, Iowa",43.0663612,Charles-City,Iowa,-92.6724112,0,1.5534365725347827E-4,0,4.0,2.830615270570793,0.0
"Crossvillle, Tennessee","Crossvillle, Tennessee",35.9489566,Crossvillle,Tennessee,-85.0269014,0,9.065204680765227E-4,0,4.0,1.9859154929577465,2449.908453401593
"Hyrum-, Utah","Hyrum-, Utah",41.6340996,Hyrum-,Utah,-111.8521653,0,2.2098743975351335E-4,0,4.0,2.183839881393625,0.0
"Wooster, Ohio","Wooster, Ohio",40.8050565,Wooster,Ohio,-81.935143,0,1.891180722960346E-4,0,4.0,2.4266123054114157,0.0
"Davenport, Florida","Davenport, Florida",28.1614046,Davenport,Florida,-81.6017417,0,7.402023897603991E-5,0,4.0,2.4321719792438845,0.0
"Battle-Creek, Michigan","Battle-Creek, Michigan",42.3211522,Battle-Creek,Michigan,-85.1797142,0,5.901531830207256E-5,0,4.0,2.7809488510007414,0.0
"Cape-May, New-Jersey","Cape-May, New-Jersey",38.9351125,Cape-May,New-Jersey,-74.9060053,0,7.286603394232269E-4,0,4.0,2.0437361008154187,2123.474715909812
"Lake-Champlain, New-York","Lake-Champlain, New-York",44.586581,Lake-Champlain,New-York,-73.3800905,0,1.4166156387600943E-4,0,4.0,2.473313565604151,67.93187387724889
"Victorville, California","Victorville, California",34.5361067,Victorville,California,-117.2911565,0,1.4982407299278085E-4,0,4.0,2.248702742772424,0.0
"Eastport, Maine","Eastport, Maine",44.9061906,Eastport,Maine,-66.9899785,1,5.947735560539248E-4,0,4.0,2.103409933283914,350.95469018738993
"Fort-Myers, Florida","Fort-Myers, Florida",26.640628,Fort-Myers,Florida,-81.8723084,0,0.0014574325182491164,0,3.0,1.924759080800593,10370.379434884924
"New-Bedford, Massachusetts","New-Bedford, Massachusetts",41.6362152,New-Bedford,Massachusetts,-70.934205,6,1.1659744186790909E-4,0,4.0,2.862490733876946,0.0
"Cranston, Rhode-Island","Cranston, Rhode-Island",41.7798226,Cranston,Rhode-Island,-71.4372796,0,9.69388689772315E-5,0,4.0,2.479614529280949,3.6530698117110783
"Hagerman, Idaho","Hagerman, Idaho",42.8121244,Hagerman,Idaho,-114.898669,0,1.207527735686848E-4,0,4.0,2.3825055596738323,0.0
"San-Carlos, California","San-Carlos, California",37.5071591,San-Carlos,California,-122.2605222,0,2.016479470846472E-4,0,4.0,2.210896960711638,0.0
"Easton, Pennsylvania","Easton, Pennsylvania",40.688432,Easton,Pennsylvania,-75.2207323,0,2.472840274528626E-4,0,4.0,2.2097850259451444,0.0
"Fayetteville, Pennsylvania","Fayetteville, Pennsylvania",39.9112028,Fayetteville,Pennsylvania,-77.5499888,0,1.3779970544135312E-4,0,4.0,2.5126019273535953,0.0
"Newberry, South-Carolina","Newberry, South-Carolina",34.2745833,Newberry,South-Carolina,-81.6187178,0,3.063177333937489E-4,0,4.0,2.207190511489993,1825.2562005723719
"Davenport, Iowa","Davenport, Iowa",41.5236437,Davenport,Iowa,-90.5776367,0,5.332669753258873E-4,0,4.0,2.0355819125277983,677.3124335620398
"Concord, North-Carolina","Concord, North-Carolina",35.4087517,Concord,North-Carolina,-80.579511,0,2.075223593348286E-4,0,4.0,2.248702742772424,0.0
"Savannah, Georgia","Savannah, Georgia",32.0835407,Savannah,Georgia,-81.0998342,0,0.0022234403797924086,0,3.0,1.8080059303187546,18091.83523023787
"Palacios, Texas","Palacios, Texas",28.7080461,Palacios,Texas,-96.217467,0,2.909618160414022E-4,0,4.0,2.169384729429207,0.0
"Newton, Iowa","Newton, Iowa",41.7033177,Newton,Iowa,-93.0573533,0,3.0512464111636544E-4,0,4.0,2.169384729429207,230.663065416352
"Sonora, Texas","Sonora, Texas",30.5668484,Sonora,Texas,-100.6434273,0,6.370388508036385E-4,0,4.0,2.0181616011860637,0.0
"Acworth, Georgia","Acworth, Georgia",34.0659329,Acworth,Georgia,-84.6768796,0,4.641938677293527E-4,0,4.0,2.120459599703484,646.3413724124853
"Saint-Simons-Island, Georgia","Saint-Simons-Island, Georgia",31.1595905,Saint-Simons-Island,Georgia,-81.3885517,0,5.876343012586626E-5,0,5.0,2.804299481097109,0.0
"Thackerville, Oklahoma","Thackerville, Oklahoma",33.7934373,Thackerville,Oklahoma,-97.143068,5,2.395456274922517E-4,0,5.0,2.8576723498888064,0.0
"Blue-Ridge, Georgia","Blue-Ridge, Georgia",34.8639719,Blue-Ridge,Georgia,-84.324087,0,7.575509280096436E-5,0,5.0,3.616753150481838,0.0
"Nicholasville, Kentucky","Nicholasville, Kentucky",37.8806341,Nicholasville,Kentucky,-84.5729961,0,1.3384142060554198E-4,0,4.0,2.560415122312824,0.0
"Zanesville, Ohio","Zanesville, Ohio",39.9403453,Zanesville,Ohio,-82.0131924,0,1.2137215500127431E-4,0,4.0,2.4618235730170497,0.0
"Boulder-City, Nevada","Boulder-City, Nevada",35.9782216,Boulder-City,Nevada,-114.8345117,0,2.5483711742688804E-4,0,4.0,2.1697553743513716,208.19837164241198
"Waimea, Hawaii","Waimea, Hawaii",20.0230556,Waimea,Hawaii,-155.6716667,0,8.782418472175547E-5,0,5.0,2.9225352112676055,0.0
"Windsor, California","Windsor, California",38.5471327,Windsor,California,-122.8163802,0,8.844975947866539E-5,0,4.0,2.590437361008154,0.0
"Columbia, Pennsylvania","Columbia, Pennsylvania",40.0337085,Columbia,Pennsylvania,-76.5044098,0,1.3779970544135312E-4,0,4.0,2.5126019273535953,0.0
"Bisbee, Arizona","Bisbee, Arizona",31.4481547,Bisbee,Arizona,-109.9284084,0,9.909109098319615E-4,0,4.0,1.975166790214974,2411.640407217816
"Watertown, Wisconsin","Watertown, Wisconsin",43.1947211,Watertown,Wisconsin,-88.7289918,0,1.6037525957102237E-4,0,5.0,3.1601186063750926,0.0
"Ironton, Missouri","Ironton, Missouri",37.5972724,Ironton,Missouri,-90.6273444,0,1.1309267900490102E-4,0,4.0,2.556338028169014,0.0
"Badlands, South-Dakota","Badlands, South-Dakota",45.2208205,Badlands,South-Dakota,-102.730996,0,0.001852914266038304,0,3.0,1.8510007412898444,11987.315019702373
"Schenectady, New-York","Schenectady, New-York",42.8142432,Schenectady,New-York,-73.9395687,0,3.8044056445517825E-4,0,4.0,2.136767976278725,306.65313701963305
"Villa-Rica, Georgia","Villa-Rica, Georgia",33.732052,Villa-Rica,Georgia,-84.9191081,0,9.198314975645159E-5,0,4.0,2.6056338028169015,0.0
"Rio-Rancho, New-Mexico","Rio-Rancho, New-Mexico",35.2327544,Rio-Rancho,New-Mexico,-106.6630437,0,6.953099653729351E-5,0,4.0,2.5455893254262416,0.0
"Yakima, Washington","Yakima, Washington",46.6020711,Yakima,Washington,-120.5058987,0,2.537983835847086E-4,0,4.0,2.179762787249815,60.96407399291998
"Corbin, Kentucky","Corbin, Kentucky",36.9486986,Corbin,Kentucky,-84.0968761,0,1.0201498279436503E-4,0,4.0,2.8383988139362493,0.0
"Moss-Landing, California","Moss-Landing, California",36.8044003,Moss-Landing,California,-121.7868953,0,2.075223593348286E-4,0,4.0,2.248702742772424,0.0
"Glendale, Utah","Glendale, Utah",37.3177609,Glendale,Utah,-112.5971542,0,1.736379512771915E-4,0,4.0,2.3524833209785028,0.0
"Dolores, Colorado","Dolores, Colorado",37.4738818,Dolores,Colorado,-108.5045356,0,1.5850063151952114E-4,0,4.0,2.317272053372869,2.658561682050873
"Hibbing, Minnesota","Hibbing, Minnesota",47.4271546,Hibbing,Minnesota,-92.9376887,0,1.6121835822161188E-4,0,4.0,2.3780578206078578,22.50675272037973
"Shore-Acres-State-Park, Oregon","Shore-Acres-State-Park, Oregon",43.3183952,Shore-Acres-State-Park,Oregon,-124.3818005,0,1.0801585085534223E-4,0,4.0,2.346923647146034,0.0
"Gothenburg, Nebraska","Gothenburg, Nebraska",40.9276614,Gothenburg,Nebraska,-100.1606978,5,2.395456274922517E-4,0,5.0,2.8576723498888064,0.0
"Saint-Paul, Minnesota","Saint-Paul, Minnesota",44.9537029,Saint-Paul,Minnesota,-93.0899578,0,5.774807481604795E-4,0,4.0,2.065974796145293,2528.4233570100105
"Sonoita, Arizona","Sonoita, Arizona",31.6795337,Sonoita,Arizona,-110.6553594,7,1.6392883298328682E-4,0,5.0,3.033358042994811,0.0
"Montrose, Colorado","Montrose, Colorado",38.4783198,Montrose,Colorado,-107.8761738,0,3.790483906692045E-4,0,4.0,2.148628613787991,83.25283984413846
"Wrightstown, New-Jersey","Wrightstown, New-Jersey",40.0362241,Wrightstown,New-Jersey,-74.6179344,0,1.3242569749887266E-4,0,4.0,2.233506300963677,0.0
"Jackman, Maine","Jackman, Maine",45.6240392,Jackman,Maine,-70.2521512,0,1.1724699891930908E-4,0,4.0,2.912157153446998,0.0
"Girdwood, Alaska","Girdwood, Alaska",60.9433673,Girdwood,Alaska,-149.1706934,7,1.719144990618345E-4,0,4.0,2.3398813936249074,120.72906797947242
"Dickinson, North-Dakota","Dickinson, North-Dakota",46.8791756,Dickinson,North-Dakota,-102.7896242,4,2.2642156553989484E-4,0,4.0,2.292068198665678,0.0
"Pine-Mountain, Georgia","Pine-Mountain, Georgia",32.8648522,Pine-Mountain,Georgia,-84.8540982,0,7.264558850830019E-4,0,4.0,2.003335804299481,1120.3943886565407
"Groveland, California","Groveland, California",37.8388779,Groveland,California,-120.2308167,0,6.601287085443399E-4,0,4.0,2.0092661230541142,24.678551572718852
"Moran, Wyoming","Moran, Wyoming",43.8416285,Moran,Wyoming,-110.5079598,0,8.148042448096604E-5,0,4.0,2.589696071163825,0.0
"Burns, Oregon","Burns, Oregon",43.5862606,Burns,Oregon,-119.0541032,0,1.541572797438246E-4,0,4.0,2.3661971830985915,21.391809459999376
"Aberdeen, Mississippi","Aberdeen, Mississippi",33.8251139,Aberdeen,Mississippi,-88.5436553,1,4.3158482830868184E-4,0,4.0,2.1604892512972573,0.0
"Nogales, Arizona","Nogales, Arizona",31.3403775,Nogales,Arizona,-110.9342532,2,3.828939761064177E-4,0,4.0,2.32060785767235,246.50475080331188
"Gulfport, Mississippi","Gulfport, Mississippi",30.3674198,Gulfport,Mississippi,-89.0928155,0,3.6907336552745453E-4,0,4.0,2.082653817642698,214.57822329317477
"Bristol, Rhode-Island","Bristol, Rhode-Island",41.6771101,Bristol,Rhode-Island,-71.2662025,0,4.106940300398158E-4,0,4.0,2.1338028169014085,850.7653046588227
"Vacherie, Louisiana","Vacherie, Louisiana",30.0110809,Vacherie,Louisiana,-90.7197143,0,8.479648580380719E-4,0,4.0,2.001482579688658,18874.112366012345
"Spartanburg, South-Carolina","Spartanburg, South-Carolina",34.9495672,Spartanburg,South-Carolina,-81.9320482,0,1.2492517892848015E-4,0,4.0,2.5400296515937733,0.0
"Orange-County, California","Orange-County, California",33.7174708,Orange-County,California,-117.8311428,0,2.947730932125792E-4,0,4.0,2.1938472942920684,485.1067444283319
"Somerville, New-Jersey","Somerville, New-Jersey",40.5742696,Somerville,New-Jersey,-74.60988,0,7.08766778306362E-5,0,4.0,2.529280948851001,0.0
"Enterprise, Alabama","Enterprise, Alabama",31.3151708,Enterprise,Alabama,-85.8552161,10,1.611790787964363E-4,0,5.0,2.7746478873239435,0.0
"Keystone, South-Dakota","Keystone, South-Dakota",43.8955436,Keystone,South-Dakota,-103.4182455,0,0.001259240933880514,0,4.0,1.9377316530763529,6928.448282872646
"Helena, Montana","Helena, Montana",46.5958056,Helena,Montana,-112.0270306,0,2.518373954829324E-4,0,4.0,2.183098591549296,92.03075904291393
"Leavenworth, Kansas","Leavenworth, Kansas",39.3111112,Leavenworth,Kansas,-94.9224637,0,2.3705865841202865E-4,0,4.0,2.382876204595997,131.45017486910885
"Capay-Valley, California","Capay-Valley, California",38.7107366,Capay-Valley,California,-122.0471933,0,8.646793415516263E-5,0,4.0,2.7850259451445516,0.0
"Cameron-Park, California","Cameron-Park, California",38.6687929,Cameron-Park,California,-120.9871643,0,1.102333788249821E-4,0,4.0,2.3576723498888064,0.0
"Tempe, Arizona","Tempe, Arizona",33.4255104,Tempe,Arizona,-111.9400054,0,4.2970338198426966E-4,0,4.0,2.1582653817642696,1580.5768478444072
"Kansas-City, Kansas","Kansas-City, Kansas",39.114053,Kansas-City,Kansas,-94.6274636,0,6.157169896986972E-4,0,4.0,2.0400296515937733,3276.9385243692427
"Great-Bend, Kansas","Great-Bend, Kansas",38.3644567,Great-Bend,Kansas,-98.7648073,0,1.2966447056755588E-4,0,4.0,2.6934766493699036,0.0
"Columbus, Georgia","Columbus, Georgia",32.4609764,Columbus,Georgia,-84.9877094,0,6.49685627895668E-4,0,4.0,2.0448480355819125,3929.4419059901447
"Newark, Delaware","Newark, Delaware",39.6837226,Newark,Delaware,-75.7496572,0,3.781100375380655E-4,0,4.0,2.1515937731653074,256.4126960885415
"Old-Forge, New-York","Old-Forge, New-York",43.7100885,Old-Forge,New-York,-74.9734809,0,1.172469989193091E-4,0,4.0,2.912157153446998,0.0
"Sedona, Arizona","Sedona, Arizona",34.8697395,Sedona,Arizona,-111.7609896,0,0.0017963620908247565,0,3.0,1.8639733135656043,18696.980807143995
"Lorton, Virginia","Lorton, Virginia",38.704282,Lorton,Virginia,-77.2277603,0,1.0521819623684049E-4,0,4.0,2.4355077835433656,0.0
